transaction_id,date,card_category,revenue,interest_earned,total_trans_amt,annual_fees,total_trans_count,customer_job,education_level,use_chip,exp_type,quarter,month,gender,age_group,income_group
T0000684,2023-04-04,Blue,96.14,39.75,1968.94,0,1,Retirees,Post-Graduate,Swipe,Food,Q2,Apr,M,40-50,Low
T0000685,2023-09-02,Platinum,13.49,2.37,701.6,0,2,Blue-collar,Post-Graduate,Online,Entertainment,Q3,Sep,M,30-40,Low
T0000686,2023-03-06,Gold,22.45,0.29,639.13,0,4,Businessman,Post-Graduate,Online,Travel,Q1,Mar,M,20-30,Med
T0000687,2023-10-16,Blue,118.84,38.97,2181.03,99,4,White-collar,Graduate,Swipe,Food,Q4,Oct,F,50-60,Low
T0000688,2023-05-02,Blue,31.72,12.87,568.88,0,5,Selfemployed,Graduate,Chip,Bills,Q2,May,F,60+,Low
T0000689,2023-02-18,Blue,58.24,19.16,978.47,99,2,White-collar,Doctorate,Swipe,Fuel,Q1,Feb,M,60+,Med
T0000690,2023-02-01,Blue,26.9,0.19,1300.36,99,2,Blue-collar,Post-Graduate,Swipe,Fuel,Q1,Feb,M,30-40,High
T0000691,2023-04-18,Blue,63.91,26.5,1298.87,0,3,Retirees,Post-Graduate,Chip,Bills,Q2,Apr,M,50-60,High
T0000692,2023-07-30,Blue,98.74,8.41,1755.95,199,3,Selfemployed,High School,Swipe,Entertainment,Q3,Jul,M,40-50,Low
T0000693,2023-07-12,Blue,44.12,11.41,918.28,49,5,Businessman,Unknown,Chip,Fuel,Q3,Jul,M,40-50,High
T0000694,2023-07-04,Blue,56.73,24.53,1242.67,0,2,Selfemployed,High School,Swipe,Bills,Q3,Jul,F,50-60,Med
T0000695,2023-06-12,Blue,19.35,0.03,639.63,199,1,Selfemployed,Unknown,Swipe,Food,Q2,Jun,M,50-60,High
T0000696,2023-10-08,Blue,78.53,11.07,1618.24,199,2,Businessman,Unknown,Chip,Fuel,Q4,Oct,F,40-50,High
T0000697,2023-04-03,Blue,6.82,0.3,114.43,0,1,Businessman,Graduate,Chip,Grocery,Q2,Apr,F,50-60,Low
T0000698,2023-03-23,Blue,10.35,2.54,854.59,199,2,Businessman,Uneducated,Swipe,Entertainment,Q1,Mar,M,50-60,Low
T0000699,2023-09-17,Gold,21.72,25.46,1819.54,0,2,White-collar,Uneducated,Swipe,Bills,Q3,Sep,F,30-40,High
T0000700,2023-10-03,Gold,2.23,1.16,43.01,0,5,Retirees,Graduate,Swipe,Bills,Q4,Oct,M,50-60,High
T0000701,2023-03-08,Blue,25.49,30.29,1250.7,0,2,Retirees,Doctorate,Swipe,Grocery,Q1,Mar,F,30-40,Med
T0000702,2023-06-09,Gold,91.55,21.68,1866.24,0,5,White-collar,Doctorate,Swipe,Food,Q2,Jun,F,40-50,Low
T0000703,2023-09-12,Blue,68.27,5.76,1432.9,0,5,Selfemployed,Graduate,Swipe,Bills,Q3,Sep,F,50-60,Med
T0000704,2023-10-20,Blue,63.0,30.04,2498.75,0,3,White-collar,Graduate,Swipe,Grocery,Q4,Oct,M,60+,High
T0000705,2023-01-29,Blue,7.5,5.04,211.3,0,5,Retirees,Unknown,Swipe,Bills,Q1,Jan,F,50-60,Med
T0000706,2023-06-25,Blue,81.01,17.99,1405.09,199,1,White-collar,High School,Swipe,Entertainment,Q2,Jun,M,60+,High
T0000707,2023-02-10,Blue,18.09,12.84,822.94,0,2,Businessman,Graduate,Swipe,Grocery,Q1,Feb,M,40-50,Low
T0000708,2023-07-27,Blue,55.69,1.19,1481.74,49,1,Blue-collar,Uneducated,Chip,Grocery,Q3,Jul,F,20-30,Low
T0000709,2023-05-04,Blue,17.77,16.42,1389.91,49,2,Selfemployed,Unknown,Chip,Fuel,Q2,May,M,30-40,Med
T0000710,2023-02-24,Blue,35.67,33.05,1785.16,0,5,Blue-collar,Post-Graduate,Chip,Food,Q1,Feb,F,40-50,High
T0000711,2023-04-09,Silver,96.66,59.85,2373.54,99,4,Selfemployed,Unknown,Chip,Bills,Q2,Apr,F,60+,Low
T0000712,2023-01-15,Blue,36.33,12.58,1003.19,99,3,Retirees,Doctorate,Swipe,Entertainment,Q1,Jan,F,20-30,Low
T0000713,2023-04-21,Blue,70.37,39.85,1433.7,49,3,Selfemployed,Doctorate,Chip,Travel,Q2,Apr,F,30-40,Med
T0000714,2023-10-09,Platinum,1.77,0.2,32.36,0,4,Blue-collar,Doctorate,Chip,Food,Q4,Oct,M,40-50,High
T0000715,2023-11-22,Silver,23.05,33.52,1331.15,0,2,Selfemployed,Uneducated,Chip,Bills,Q4,Nov,M,40-50,High
T0000716,2023-09-06,Blue,24.28,46.43,1669.69,49,2,Govt,Post-Graduate,Swipe,Bills,Q3,Sep,F,40-50,Low
T0000717,2023-08-11,Blue,2.46,0.94,53.75,49,4,Blue-collar,Unknown,Swipe,Bills,Q3,Aug,M,60+,High
T0000718,2023-06-20,Blue,68.86,29.82,1990.42,0,4,Selfemployed,Uneducated,Swipe,Entertainment,Q2,Jun,F,50-60,Med
T0000719,2023-04-26,Platinum,8.9,2.13,198.59,99,2,Retirees,Uneducated,Swipe,Fuel,Q2,Apr,M,40-50,High
T0000720,2023-11-11,Platinum,50.51,35.17,1956.84,0,1,Businessman,Uneducated,Swipe,Fuel,Q4,Nov,F,50-60,Low
T0000721,2023-05-02,Blue,20.31,14.17,1064.83,49,5,Retirees,Unknown,Swipe,Grocery,Q2,May,F,50-60,Low
T0000722,2023-10-26,Blue,49.73,18.66,2445.54,0,3,Selfemployed,High School,Swipe,Food,Q4,Oct,F,60+,Med
T0000723,2023-11-18,Blue,20.81,27.47,1225.66,49,1,Blue-collar,High School,Swipe,Entertainment,Q4,Nov,F,20-30,High
T0000724,2023-01-31,Blue,30.4,63.86,2305.37,0,5,White-collar,Post-Graduate,Chip,Fuel,Q1,Jan,M,30-40,Med
T0000725,2023-11-07,Blue,12.5,2.62,329.26,0,3,Businessman,Post-Graduate,Swipe,Bills,Q4,Nov,M,40-50,High
T0000726,2023-07-03,Blue,105.78,17.44,1950.89,199,2,Retirees,Post-Graduate,Swipe,Entertainment,Q3,Jul,F,40-50,Med
T0000727,2023-04-14,Blue,104.51,26.59,1810.07,0,4,Retirees,Unknown,Chip,Entertainment,Q2,Apr,M,40-50,Low
T0000728,2023-05-21,Blue,78.26,3.92,1405.13,49,1,Retirees,Post-Graduate,Swipe,Fuel,Q2,May,F,50-60,Low
T0000729,2023-03-14,Blue,6.38,2.91,109.7,0,4,Businessman,High School,Swipe,Fuel,Q1,Mar,M,20-30,Low
T0000730,2023-12-02,Blue,53.5,56.89,2059.32,199,4,Selfemployed,Post-Graduate,Swipe,Grocery,Q4,Dec,M,30-40,Low
T0000731,2023-01-29,Blue,45.8,15.93,1770.24,199,1,Retirees,Graduate,Swipe,Grocery,Q1,Jan,M,40-50,Low
T0000732,2023-07-09,Blue,29.03,48.07,1637.72,99,1,Retirees,Uneducated,Swipe,Grocery,Q3,Jul,M,40-50,Med
T0000733,2023-03-19,Blue,48.64,1.27,1475.94,0,3,Businessman,Unknown,Swipe,Fuel,Q1,Mar,M,60+,Low
T0000734,2023-11-29,Blue,77.36,4.72,1880.42,199,4,White-collar,Uneducated,Swipe,Food,Q4,Nov,M,40-50,Med
T0000735,2023-10-03,Gold,16.86,9.27,428.03,0,1,Govt,Unknown,Chip,Bills,Q4,Oct,F,40-50,Med
T0000736,2023-04-28,Blue,2.39,3.44,194.86,0,4,White-collar,Doctorate,Swipe,Entertainment,Q2,Apr,M,40-50,Med
T0000737,2023-03-08,Blue,2.14,0.98,67.35,0,4,Govt,High School,Swipe,Food,Q1,Mar,F,50-60,High
T0000738,2023-04-29,Blue,4.37,3.34,395.78,0,2,Retirees,Doctorate,Online,Travel,Q2,Apr,F,40-50,Med
T0000739,2023-12-24,Blue,8.3,18.0,818.58,199,5,Businessman,Doctorate,Swipe,Bills,Q4,Dec,M,50-60,High
T0000740,2023-06-01,Blue,71.12,25.35,1795.99,199,2,Selfemployed,High School,Chip,Travel,Q2,Jun,F,30-40,Med
T0000741,2023-08-29,Blue,115.92,59.25,2071.56,99,4,Businessman,Uneducated,Swipe,Grocery,Q3,Aug,M,50-60,Med
T0000742,2023-04-03,Blue,33.49,17.53,739.0,0,3,Blue-collar,Unknown,Swipe,Bills,Q2,Apr,M,40-50,Low
T0000743,2023-09-07,Platinum,42.09,18.11,1246.08,199,4,White-collar,Post-Graduate,Chip,Fuel,Q3,Sep,F,50-60,High
T0000744,2023-06-21,Blue,28.23,16.17,891.24,0,5,White-collar,Uneducated,Chip,Food,Q2,Jun,F,40-50,Low
T0000745,2023-05-26,Silver,16.92,27.3,1064.49,0,2,Businessman,Post-Graduate,Swipe,Entertainment,Q2,May,F,50-60,Med
T0000746,2023-11-07,Blue,135.3,12.99,2441.34,0,4,Blue-collar,Unknown,Chip,Grocery,Q4,Nov,M,40-50,Med
T0000747,2023-11-12,Blue,67.98,37.83,1960.36,0,3,Blue-collar,Doctorate,Chip,Entertainment,Q4,Nov,F,40-50,High
T0000748,2023-04-28,Blue,31.93,27.84,987.36,0,3,Businessman,Post-Graduate,Swipe,Bills,Q2,Apr,M,40-50,High
T0000749,2023-08-03,Blue,75.21,38.16,1980.68,0,2,Selfemployed,High School,Swipe,Food,Q3,Aug,F,60+,Low
T0000750,2023-07-15,Silver,97.04,37.44,1647.82,199,5,White-collar,Unknown,Swipe,Fuel,Q3,Jul,M,50-60,High
T0000751,2023-05-24,Blue,20.73,2.89,491.45,99,1,Blue-collar,Graduate,Swipe,Bills,Q2,May,M,60+,High
T0000752,2023-10-10,Blue,41.02,11.21,1060.55,0,4,Govt,Doctorate,Chip,Grocery,Q4,Oct,F,40-50,Med
T0000753,2023-11-02,Blue,17.83,0.88,790.25,0,3,Blue-collar,High School,Swipe,Fuel,Q4,Nov,M,50-60,Low
T0000754,2023-05-18,Blue,29.45,2.21,1681.24,99,4,Retirees,High School,Swipe,Bills,Q2,May,M,40-50,Low
T0000755,2023-02-23,Blue,13.24,2.73,1035.6,0,1,Businessman,Unknown,Chip,Bills,Q1,Feb,F,30-40,Low
T0000756,2023-11-23,Blue,52.07,14.66,1416.77,0,4,Selfemployed,Post-Graduate,Swipe,Food,Q4,Nov,M,50-60,Med
T0000757,2023-07-25,Silver,11.62,2.13,291.83,99,4,Businessman,Unknown,Chip,Grocery,Q3,Jul,M,30-40,High
T0000758,2023-11-26,Blue,125.13,67.73,2391.93,0,4,Retirees,Doctorate,Chip,Bills,Q4,Nov,M,60+,Low
T0000759,2023-08-23,Gold,63.18,30.31,1744.64,0,5,Retirees,Uneducated,Swipe,Fuel,Q3,Aug,F,50-60,Med
T0000760,2023-07-23,Platinum,8.08,3.07,142.14,49,3,Retirees,Uneducated,Chip,Bills,Q3,Jul,M,40-50,Med
T0000761,2023-02-09,Silver,131.72,23.68,2456.05,99,5,Businessman,Graduate,Swipe,Travel,Q1,Feb,M,40-50,Med
T0000762,2023-02-15,Blue,15.85,35.75,1467.12,49,2,Retirees,Graduate,Chip,Bills,Q1,Feb,F,40-50,High
T0000763,2023-02-16,Platinum,101.92,26.39,2299.81,0,1,Blue-collar,Post-Graduate,Chip,Grocery,Q1,Feb,F,20-30,High
T0000764,2023-03-11,Platinum,21.06,52.27,2058.12,0,4,Blue-collar,Unknown,Swipe,Entertainment,Q1,Mar,M,40-50,Low
T0000765,2023-03-25,Blue,64.76,50.69,1896.28,0,5,Blue-collar,Unknown,Swipe,Food,Q1,Mar,F,40-50,Low
T0000766,2023-10-11,Silver,6.07,4.11,266.74,0,3,Selfemployed,Uneducated,Swipe,Fuel,Q4,Oct,M,20-30,Low
T0000767,2023-04-18,Blue,32.6,52.52,1899.6,99,3,White-collar,Doctorate,Swipe,Fuel,Q2,Apr,M,30-40,High
T0000768,2023-11-02,Blue,30.7,18.64,1930.22,0,1,Selfemployed,Graduate,Chip,Bills,Q4,Nov,M,40-50,Low
T0000769,2023-07-12,Blue,7.38,1.01,500.27,99,1,Businessman,Doctorate,Swipe,Food,Q3,Jul,M,50-60,High
T0000770,2023-06-11,Platinum,43.5,27.85,1077.84,99,3,Govt,High School,Online,Grocery,Q2,Jun,F,30-40,Med
T0000771,2023-01-24,Blue,102.51,6.71,2366.2,0,1,Retirees,Unknown,Chip,Fuel,Q1,Jan,M,30-40,Low
T0000772,2023-06-06,Platinum,103.06,38.11,2232.44,0,2,Blue-collar,Unknown,Swipe,Fuel,Q2,Jun,F,40-50,Med
T0000773,2023-10-06,Blue,1.55,1.29,51.76,0,4,Businessman,High School,Swipe,Entertainment,Q4,Oct,M,30-40,Low
T0000774,2023-09-16,Blue,43.71,12.56,916.08,0,2,Retirees,Post-Graduate,Chip,Fuel,Q3,Sep,F,50-60,Low
T0000775,2023-03-13,Silver,42.21,26.4,1349.33,99,3,Retirees,Doctorate,Chip,Food,Q1,Mar,M,50-60,Med
T0000776,2023-07-29,Gold,10.14,11.1,847.54,199,1,Selfemployed,Graduate,Swipe,Entertainment,Q3,Jul,M,40-50,Low
T0000777,2023-03-17,Blue,16.21,12.01,478.99,99,2,Retirees,High School,Swipe,Fuel,Q1,Mar,M,40-50,High
T0000778,2023-06-21,Blue,76.28,33.3,1556.39,49,4,Businessman,Post-Graduate,Swipe,Fuel,Q2,Jun,F,60+,Med
T0000779,2023-09-10,Blue,29.14,18.25,808.31,99,2,Businessman,Uneducated,Chip,Bills,Q3,Sep,F,20-30,Med
T0000780,2023-06-14,Silver,76.55,43.06,1891.25,0,4,Blue-collar,Graduate,Swipe,Grocery,Q2,Jun,F,40-50,Med
T0000781,2023-04-06,Blue,87.68,10.63,1960.04,49,3,Blue-collar,Unknown,Swipe,Entertainment,Q2,Apr,M,50-60,Med
T0000782,2023-03-31,Blue,31.13,37.77,2104.29,0,4,Blue-collar,Doctorate,Swipe,Grocery,Q1,Mar,F,40-50,Med
T0000783,2023-10-24,Gold,52.75,49.1,2373.48,0,3,Govt,High School,Chip,Food,Q4,Oct,F,50-60,High
T0000784,2023-12-12,Silver,19.34,22.9,837.75,0,2,Blue-collar,Graduate,Online,Food,Q4,Dec,M,30-40,High
T0000785,2023-04-21,Blue,74.52,40.96,1998.26,0,4,White-collar,High School,Swipe,Bills,Q2,Apr,M,40-50,High
T0000786,2023-06-18,Silver,90.43,42.01,1687.94,99,2,White-collar,Post-Graduate,Chip,Bills,Q2,Jun,F,40-50,High
T0000787,2023-07-24,Blue,97.05,39.67,2230.09,49,4,Govt,Uneducated,Swipe,Entertainment,Q3,Jul,M,20-30,High
T0000788,2023-11-12,Blue,21.49,3.69,855.22,0,4,Retirees,Uneducated,Swipe,Grocery,Q4,Nov,F,60+,High
T0000789,2023-02-11,Blue,39.6,16.48,732.6,0,4,Businessman,High School,Swipe,Fuel,Q1,Feb,F,20-30,Low
T0000790,2023-07-26,Blue,30.52,3.69,672.46,0,3,Blue-collar,Doctorate,Swipe,Fuel,Q3,Jul,F,50-60,Med
T0000791,2023-10-19,Blue,33.45,37.69,2267.57,99,2,Govt,Uneducated,Swipe,Entertainment,Q4,Oct,F,20-30,Low
T0000792,2023-07-29,Platinum,71.8,17.58,1505.06,0,5,White-collar,Doctorate,Swipe,Bills,Q3,Jul,F,50-60,Low
T0000793,2023-12-20,Gold,58.67,25.23,1144.09,49,1,White-collar,Unknown,Swipe,Entertainment,Q4,Dec,M,40-50,High
T0000794,2023-06-02,Blue,9.19,1.4,182.22,199,4,Govt,Unknown,Swipe,Entertainment,Q2,Jun,M,40-50,Med
T0000795,2023-09-08,Blue,45.62,1.7,1427.53,0,2,Businessman,High School,Swipe,Entertainment,Q3,Sep,F,40-50,Med
T0000796,2023-02-23,Blue,69.18,4.05,1674.59,49,1,Selfemployed,Post-Graduate,Swipe,Entertainment,Q1,Feb,M,30-40,Med
T0000797,2023-04-25,Blue,12.74,4.07,250.57,0,4,Businessman,Unknown,Chip,Food,Q2,Apr,F,30-40,Med
T0000798,2023-07-12,Platinum,41.48,1.2,989.06,199,2,Businessman,Uneducated,Swipe,Bills,Q3,Jul,M,40-50,Low
T0000799,2023-12-18,Gold,41.09,14.36,1390.58,99,4,White-collar,Uneducated,Chip,Entertainment,Q4,Dec,M,40-50,Low
T0000800,2023-06-21,Blue,67.14,25.98,1124.52,99,2,Blue-collar,Unknown,Swipe,Grocery,Q2,Jun,F,40-50,High
T0000801,2023-10-18,Blue,26.41,38.77,1553.65,199,1,White-collar,Post-Graduate,Swipe,Food,Q4,Oct,F,40-50,Low
T0000802,2023-06-05,Blue,51.05,50.05,1746.41,49,4,White-collar,Post-Graduate,Chip,Entertainment,Q2,Jun,F,50-60,High
T0000803,2023-11-03,Blue,11.81,10.27,350.75,49,5,Businessman,Unknown,Chip,Food,Q4,Nov,M,40-50,High
T0000804,2023-11-13,Blue,69.91,27.7,2091.76,0,1,Blue-collar,Doctorate,Chip,Entertainment,Q4,Nov,F,20-30,Low
T0000805,2023-01-01,Blue,16.64,9.83,759.47,0,1,Businessman,Uneducated,Swipe,Fuel,Q1,Jan,F,50-60,High
T0000806,2023-08-11,Blue,22.44,35.1,1994.71,49,5,White-collar,Graduate,Chip,Entertainment,Q3,Aug,M,50-60,High
T0000807,2023-09-22,Blue,7.58,0.2,227.05,0,4,Businessman,Post-Graduate,Swipe,Entertainment,Q3,Sep,F,60+,Med
T0000808,2023-07-31,Gold,40.53,56.2,2126.83,0,5,White-collar,Post-Graduate,Swipe,Food,Q3,Jul,M,30-40,Med
T0000809,2023-05-29,Gold,5.43,6.28,253.45,49,1,Businessman,Post-Graduate,Online,Grocery,Q2,May,M,30-40,Low
T0000810,2023-08-28,Blue,62.52,11.19,1958.28,0,2,White-collar,Doctorate,Chip,Entertainment,Q3,Aug,F,30-40,Low
T0000811,2023-12-25,Gold,21.46,1.22,682.26,49,5,Retirees,Doctorate,Swipe,Bills,Q4,Dec,F,30-40,Low
T0000812,2023-05-05,Blue,66.27,9.65,2299.55,199,3,Businessman,Uneducated,Chip,Grocery,Q2,May,F,40-50,High
T0000813,2023-10-07,Blue,50.01,20.66,2426.36,199,2,White-collar,Doctorate,Swipe,Fuel,Q4,Oct,M,30-40,Med
T0000814,2023-06-07,Gold,132.35,11.23,2353.27,0,4,Selfemployed,Post-Graduate,Swipe,Entertainment,Q2,Jun,M,50-60,Low
T0000815,2023-09-26,Gold,70.91,24.13,2316.49,0,5,Blue-collar,Post-Graduate,Online,Grocery,Q3,Sep,M,30-40,Med
T0000816,2023-08-28,Platinum,31.54,55.1,1905.29,0,3,Retirees,Graduate,Swipe,Bills,Q3,Aug,M,40-50,Low
T0000817,2023-09-25,Blue,64.9,24.08,1400.74,199,4,Retirees,Doctorate,Swipe,Fuel,Q3,Sep,M,50-60,Med
T0000818,2023-04-09,Blue,2.68,1.21,71.14,99,1,Selfemployed,Uneducated,Swipe,Bills,Q2,Apr,M,30-40,Med
T0000819,2023-08-18,Blue,53.61,34.65,1165.24,199,3,Selfemployed,High School,Swipe,Entertainment,Q3,Aug,M,50-60,Med
T0000820,2023-09-20,Blue,91.87,38.8,1697.71,0,3,Blue-collar,Uneducated,Online,Bills,Q3,Sep,F,50-60,Med
T0000821,2023-12-03,Gold,29.28,12.15,1318.47,99,2,Selfemployed,Unknown,Swipe,Grocery,Q4,Dec,F,50-60,Low
T0000822,2023-09-17,Blue,51.76,32.25,1823.21,0,4,Businessman,High School,Swipe,Fuel,Q3,Sep,F,50-60,Med
T0000823,2023-11-08,Blue,34.79,36.87,1678.3,99,4,Selfemployed,High School,Chip,Bills,Q4,Nov,F,60+,Low
T0000824,2023-02-23,Blue,21.34,8.71,590.51,99,2,Blue-collar,Doctorate,Chip,Grocery,Q1,Feb,M,30-40,Med
T0000825,2023-04-03,Blue,46.94,8.01,1031.59,49,4,White-collar,Unknown,Swipe,Grocery,Q2,Apr,M,40-50,Low
T0000826,2023-04-20,Blue,7.7,13.71,569.11,199,3,Businessman,Unknown,Swipe,Entertainment,Q2,Apr,M,40-50,Med
T0000827,2023-08-02,Silver,3.21,1.18,87.24,0,2,White-collar,High School,Swipe,Bills,Q3,Aug,M,30-40,High
T0000828,2023-11-23,Gold,38.98,20.56,1498.8,0,5,White-collar,Doctorate,Chip,Grocery,Q4,Nov,M,20-30,Med
T0000829,2023-01-22,Blue,57.09,15.44,2092.36,99,4,Selfemployed,Uneducated,Swipe,Grocery,Q1,Jan,F,20-30,Med
T0000830,2023-03-06,Blue,18.45,2.85,440.22,0,1,Retirees,Doctorate,Swipe,Entertainment,Q1,Mar,M,40-50,High
T0000831,2023-11-22,Silver,60.2,4.05,1297.21,49,3,White-collar,Uneducated,Swipe,Grocery,Q4,Nov,F,40-50,Med
T0000832,2023-11-21,Blue,11.47,16.01,752.34,99,4,Businessman,Uneducated,Chip,Entertainment,Q4,Nov,M,40-50,Low
T0000833,2023-05-19,Blue,28.64,48.76,2386.92,0,5,Retirees,Doctorate,Swipe,Bills,Q2,May,F,60+,High
T0000834,2023-01-23,Silver,74.24,5.29,1528.38,99,5,Govt,Uneducated,Chip,Grocery,Q1,Jan,M,50-60,Med
T0000835,2023-10-30,Blue,71.82,40.61,2318.89,0,3,Selfemployed,Post-Graduate,Swipe,Grocery,Q4,Oct,M,30-40,High
T0000836,2023-12-20,Blue,68.06,8.48,1542.0,0,2,Govt,Post-Graduate,Swipe,Grocery,Q4,Dec,F,40-50,Low
T0000837,2023-06-12,Blue,46.35,3.19,2309.92,99,3,White-collar,Uneducated,Swipe,Bills,Q2,Jun,M,40-50,High
T0000838,2023-11-27,Blue,51.97,20.58,2281.68,0,4,Govt,Unknown,Swipe,Grocery,Q4,Nov,M,30-40,High
T0000839,2023-12-25,Silver,7.21,0.52,153.27,0,3,Businessman,Unknown,Chip,Bills,Q4,Dec,M,50-60,High
T0000840,2023-09-16,Blue,29.1,40.9,2265.25,49,5,White-collar,Doctorate,Swipe,Food,Q3,Sep,M,20-30,Med
T0000841,2023-07-11,Blue,53.76,59.03,1981.27,0,4,Blue-collar,Graduate,Swipe,Grocery,Q3,Jul,M,40-50,Low
T0000842,2023-05-19,Blue,0.38,0.59,23.64,0,1,Selfemployed,Post-Graduate,Chip,Bills,Q2,May,M,40-50,Low
T0000843,2023-05-24,Blue,5.47,2.26,285.54,0,5,Govt,Post-Graduate,Swipe,Food,Q2,May,M,30-40,High
T0000844,2023-07-25,Blue,20.79,10.37,1060.08,0,5,White-collar,Unknown,Swipe,Grocery,Q3,Jul,F,30-40,High
T0000845,2023-08-30,Blue,27.26,1.44,569.77,199,2,Govt,High School,Chip,Food,Q3,Aug,M,20-30,Med
T0000846,2023-06-12,Blue,85.38,11.18,1754.94,0,3,Blue-collar,High School,Online,Entertainment,Q2,Jun,M,50-60,Low
T0000847,2023-10-01,Blue,49.53,36.4,1694.31,0,3,White-collar,Post-Graduate,Swipe,Grocery,Q4,Oct,M,50-60,Med
T0000848,2023-04-30,Blue,65.23,20.07,1340.16,99,5,Businessman,Post-Graduate,Swipe,Entertainment,Q2,Apr,M,20-30,Med
T0000849,2023-07-25,Blue,7.93,4.68,548.23,0,5,Govt,Doctorate,Swipe,Fuel,Q3,Jul,F,30-40,Med
T0000850,2023-08-01,Blue,87.53,7.22,1990.15,99,3,Businessman,High School,Chip,Entertainment,Q3,Aug,F,40-50,High
T0000851,2023-03-13,Gold,48.97,42.63,1671.19,0,4,Selfemployed,High School,Swipe,Grocery,Q1,Mar,F,50-60,Med
T0000852,2023-06-12,Blue,28.19,18.44,687.31,0,2,White-collar,Uneducated,Swipe,Bills,Q2,Jun,M,20-30,Low
T0000853,2023-05-18,Blue,74.69,26.29,1481.88,99,1,Blue-collar,Uneducated,Swipe,Bills,Q2,May,F,50-60,Low
T0000854,2023-05-27,Blue,35.46,11.84,858.37,99,5,Govt,Post-Graduate,Swipe,Grocery,Q2,May,M,40-50,High
T0000855,2023-02-06,Blue,26.98,22.72,777.04,0,5,Retirees,Unknown,Swipe,Fuel,Q1,Feb,F,60+,High
T0000856,2023-06-05,Blue,20.34,42.18,1412.79,199,2,Retirees,Uneducated,Chip,Bills,Q2,Jun,M,50-60,Low
T0000857,2023-05-08,Blue,1.65,1.98,129.93,0,5,White-collar,Uneducated,Swipe,Fuel,Q2,May,F,40-50,Low
T0000858,2023-08-17,Blue,17.88,10.67,843.34,0,4,Selfemployed,High School,Swipe,Grocery,Q3,Aug,M,40-50,High
T0000859,2023-05-03,Platinum,21.71,10.54,730.18,0,1,Govt,High School,Swipe,Bills,Q2,May,F,20-30,High
T0000860,2023-03-26,Blue,27.17,11.18,601.79,0,1,Selfemployed,High School,Swipe,Fuel,Q1,Mar,F,30-40,High
T0000861,2023-03-23,Platinum,33.03,14.36,597.99,0,4,Retirees,Doctorate,Swipe,Fuel,Q1,Mar,F,40-50,Low
T0000862,2023-09-17,Blue,62.53,4.69,1262.25,0,3,Govt,Unknown,Online,Entertainment,Q3,Sep,M,40-50,High
T0000863,2023-09-19,Blue,26.69,7.18,748.85,0,4,Retirees,High School,Swipe,Grocery,Q3,Sep,F,40-50,Low
T0000864,2023-09-11,Blue,32.74,14.3,609.44,0,5,White-collar,Unknown,Swipe,Entertainment,Q3,Sep,M,30-40,Med
T0000865,2023-04-10,Blue,42.41,16.74,1022.02,0,5,Businessman,Graduate,Swipe,Fuel,Q2,Apr,F,40-50,High
T0000866,2023-04-05,Blue,11.23,3.19,332.58,0,1,Selfemployed,High School,Swipe,Grocery,Q2,Apr,M,40-50,Med
T0000867,2023-04-14,Silver,18.48,10.87,837.5,199,3,Govt,Post-Graduate,Chip,Bills,Q2,Apr,F,50-60,High
T0000868,2023-06-02,Blue,57.89,30.89,1743.88,99,3,White-collar,Post-Graduate,Swipe,Grocery,Q2,Jun,M,60+,High
T0000869,2023-03-12,Blue,75.1,50.06,1768.89,199,3,Blue-collar,Graduate,Online,Grocery,Q1,Mar,M,40-50,High
T0000870,2023-07-16,Blue,0.98,0.62,66.18,199,4,Businessman,Unknown,Swipe,Entertainment,Q3,Jul,M,60+,Low
T0000871,2023-11-02,Blue,93.47,23.22,2267.16,199,4,White-collar,Doctorate,Chip,Fuel,Q4,Nov,M,40-50,High
T0000872,2023-03-20,Blue,56.16,20.66,1055.84,99,2,Govt,Doctorate,Chip,Bills,Q1,Mar,F,50-60,Med
T0000873,2023-08-26,Blue,40.61,19.95,1008.61,49,3,Retirees,High School,Swipe,Bills,Q3,Aug,M,30-40,Med
T0000874,2023-08-23,Platinum,11.04,4.44,293.9,0,1,White-collar,High School,Chip,Entertainment,Q3,Aug,F,60+,Low
T0000875,2023-11-11,Blue,21.39,9.98,363.79,0,4,Govt,Post-Graduate,Swipe,Bills,Q4,Nov,M,50-60,High
T0000876,2023-10-04,Blue,33.08,0.38,1023.18,49,3,Blue-collar,Unknown,Chip,Travel,Q4,Oct,M,40-50,Med
T0000877,2023-10-18,Blue,62.96,6.84,1065.64,0,5,Blue-collar,Doctorate,Chip,Fuel,Q4,Oct,M,50-60,Med
T0000878,2023-12-23,Blue,27.23,9.82,712.19,0,5,Selfemployed,Uneducated,Swipe,Bills,Q4,Dec,M,50-60,Low
T0000879,2023-11-17,Blue,12.8,1.52,288.52,199,3,Selfemployed,Uneducated,Chip,Bills,Q4,Nov,M,50-60,Low
T0000880,2023-01-28,Blue,4.63,5.0,320.07,0,3,Businessman,Unknown,Swipe,Entertainment,Q1,Jan,F,30-40,High
T0000881,2023-06-04,Blue,30.35,48.66,1702.09,99,4,White-collar,Unknown,Chip,Entertainment,Q2,Jun,F,50-60,High
T0000882,2023-06-18,Blue,117.41,59.47,2370.51,0,3,White-collar,Doctorate,Chip,Bills,Q2,Jun,F,40-50,High
T0000883,2023-06-22,Silver,34.87,1.67,1105.1,99,5,Businessman,High School,Swipe,Fuel,Q2,Jun,F,60+,Med
