customer_id,gender,age_group,income_group,education_level,marital_status,state,customer_job,total_income,cust_satisfaction_score
C001777,M,40-50,High,Post-Graduate,Single,NY,Retirees,196793.32,1.09
C001778,M,40-50,High,Doctorate,Married,NY,Govt,242233.41,4.31
C001779,M,40-50,Low,Graduate,Unknown,IL,Selfemployed,53589.21,3.99
C001780,M,40-50,Med,Unknown,Married,NJ,White-collar,223311.84,1.75
C001781,M,20-30,High,Unknown,Unknown,FL,Retirees,193087.16,1.34
C001782,M,60+,Med,High School,Unknown,PA,Businessman,58334.93,4.24
C001783,F,20-30,High,Post-Graduate,Unknown,TX,Govt,222574.53,3.85
C001784,F,40-50,High,Post-Graduate,Married,TX,Businessman,237739.15,1.97
C001785,M,50-60,Low,Post-Graduate,Single,GA,White-collar,203451.39,4.19
C001786,F,60+,Low,Unknown,Unknown,GA,Govt,189856.64,4.76
C001787,M,40-50,Med,Post-Graduate,Single,NJ,Blue-collar,188038.33,2.65
C001788,F,50-60,High,Post-Graduate,Single,TX,Selfemployed,197469.46,4.8
C001789,M,20-30,High,Unknown,Single,NC,Blue-collar,180554.87,1.75
C001790,M,30-40,Low,Uneducated,Single,TX,Businessman,57502.61,1.89
C001791,F,30-40,Med,High School,Unknown,PA,Businessman,236041.84,4.39
C001792,F,30-40,Med,Graduate,Married,GA,Govt,207900.99,2.79
C001793,M,50-60,High,Doctorate,Married,FL,Retirees,223019.18,1.3
C001794,F,50-60,High,Doctorate,Unknown,FL,Retirees,208372.15,2.43
C001795,F,40-50,High,Unknown,Married,NY,Selfemployed,231339.77,2.9
C001796,F,40-50,Med,Post-Graduate,Unknown,FL,Selfemployed,231392.86,3.4
C001797,F,50-60,Med,Uneducated,Unknown,NY,Retirees,68215.83,3.89
C001798,M,20-30,Low,Doctorate,Single,NC,Retirees,222364.44,3.1
C001799,M,50-60,Med,Doctorate,Married,MI,Blue-collar,209904.94,1.98
C001800,M,50-60,High,Doctorate,Married,PA,Govt,151032.41,2.21
C001801,M,50-60,Med,Unknown,Unknown,GA,Selfemployed,249415.66,1.2
C001802,F,40-50,Med,Doctorate,Unknown,TX,White-collar,27571.57,2.72
C001803,F,60+,Med,Graduate,Married,NY,Selfemployed,23671.5,1.68
C001804,F,50-60,High,Doctorate,Married,NY,Retirees,203065.79,4.3
C001805,F,40-50,High,Doctorate,Single,FL,Govt,183204.06,4.79
C001806,F,30-40,Low,High School,Single,CA,Blue-collar,195917.58,2.62
C001807,F,40-50,Med,Unknown,Married,GA,Selfemployed,207086.87,2.37
C001808,M,20-30,High,Post-Graduate,Unknown,FL,White-collar,249880.12,1.93
C001809,F,50-60,Med,Post-Graduate,Married,NJ,Retirees,216847.98,3.88
C001810,M,40-50,Low,Uneducated,Single,NJ,Retirees,67836.72,3.4
C001811,M,50-60,Med,Uneducated,Unknown,NJ,Blue-collar,227094.51,4.73
C001812,M,20-30,Med,Post-Graduate,Unknown,NJ,White-collar,20616.47,3.13
C001813,F,40-50,High,Post-Graduate,Married,MI,Businessman,235109.74,2.27
C001814,F,40-50,High,Graduate,Single,FL,Govt,30521.88,4.46
C001815,M,20-30,Low,Unknown,Unknown,NC,White-collar,207740.82,3.54
C001816,F,20-30,High,Unknown,Unknown,PA,Selfemployed,45574.41,4.95
C001817,F,20-30,High,Unknown,Unknown,MI,Blue-collar,104530.77,3.36
C001818,F,50-60,Med,Post-Graduate,Unknown,NJ,Retirees,166043.71,3.06
C001819,M,30-40,Med,High School,Single,GA,Businessman,124707.03,1.82
C001820,M,40-50,High,Doctorate,Single,NJ,Blue-collar,217051.8,2.1
C001821,F,20-30,Med,High School,Unknown,NJ,Govt,42805.29,2.84
C001822,F,30-40,Med,High School,Married,NJ,Blue-collar,167851.94,2.06
C001823,F,40-50,High,Post-Graduate,Single,FL,Govt,61731.41,2.51
C001824,M,50-60,Med,Graduate,Married,CA,Businessman,234149.43,4.01
C001825,F,50-60,Low,Unknown,Unknown,NJ,Businessman,182959.17,2.58
C001826,M,50-60,High,Graduate,Unknown,TX,Businessman,140050.57,3.91
C001827,M,50-60,Med,Unknown,Unknown,TX,Selfemployed,87049.6,1.61
C001828,M,40-50,High,Graduate,Single,NY,White-collar,146484.3,4.41
C001829,F,50-60,Med,High School,Single,NC,White-collar,248840.4,1.94
C001830,M,60+,Low,Unknown,Unknown,NJ,Selfemployed,242831.87,3.54
C001831,F,50-60,High,Doctorate,Single,PA,Retirees,176305.98,3.46
C001832,M,50-60,Med,Post-Graduate,Unknown,GA,White-collar,155456.04,4.93
C001833,F,40-50,Med,Uneducated,Single,GA,Blue-collar,79395.83,1.79
C001834,F,50-60,High,Post-Graduate,Single,FL,Businessman,27138.52,2.55
C001835,F,40-50,Low,Unknown,Married,TX,Blue-collar,77529.09,4.39
C001836,F,50-60,Low,Doctorate,Single,NC,Govt,15057.92,1.77
C001837,F,30-40,Low,Uneducated,Married,NJ,White-collar,83452.32,1.66
C001838,M,40-50,High,High School,Single,NY,Businessman,79562.93,3.1
C001839,F,40-50,Low,Doctorate,Unknown,MI,Blue-collar,120799.7,3.99
C001840,M,50-60,Low,Uneducated,Unknown,TX,Retirees,18796.82,4.25
C001841,M,30-40,High,Unknown,Married,FL,Businessman,60298.42,1.72
C001842,F,50-60,High,Uneducated,Single,PA,Blue-collar,180218.01,3.64
C001843,M,20-30,High,High School,Single,NJ,Govt,236710.31,3.51
C001844,M,40-50,High,Unknown,Unknown,IL,White-collar,78514.5,1.01
C001845,F,50-60,High,Unknown,Married,NY,Blue-collar,21784.28,4.98
C001846,F,50-60,Low,Unknown,Single,TX,Businessman,123392.36,1.82
C001847,F,50-60,Low,Post-Graduate,Unknown,CA,White-collar,78628.84,3.69
C001848,M,60+,Low,Unknown,Married,MI,Retirees,220520.11,3.3
C001849,F,20-30,High,Graduate,Married,NC,Blue-collar,83774.48,1.86
C001850,M,30-40,High,Post-Graduate,Married,FL,Selfemployed,215645.93,4.83
C001851,F,60+,Low,Doctorate,Unknown,TX,Businessman,137846.19,3.8
C001852,F,40-50,High,High School,Unknown,NC,Blue-collar,93164.37,4.08
C001853,F,50-60,Low,Unknown,Married,GA,Selfemployed,142812.71,1.45
C001854,F,50-60,Low,Graduate,Unknown,CA,Govt,53763.48,3.94
C001855,M,30-40,Med,Post-Graduate,Single,PA,Retirees,132675.62,1.06
C001856,M,40-50,High,Uneducated,Single,GA,Businessman,73457.75,3.89
C001857,F,40-50,Med,High School,Single,TX,Retirees,130967.89,3.46
C001858,M,30-40,Low,High School,Unknown,PA,Businessman,117750.19,4.26
C001859,M,20-30,Med,Post-Graduate,Married,IL,Govt,138911.6,1.4
C001860,F,40-50,High,Post-Graduate,Unknown,MI,Businessman,36386.03,3.23
C001861,F,20-30,Low,Graduate,Married,MI,Selfemployed,15969.53,3.74
C001862,F,40-50,Low,Graduate,Unknown,PA,Blue-collar,89591.88,3.01
C001863,M,50-60,High,High School,Unknown,MI,Businessman,80409.8,4.58
C001864,M,60+,Med,Doctorate,Married,NC,Retirees,152761.1,1.6
C001865,F,40-50,High,Post-Graduate,Single,NJ,Govt,151582.84,1.2
C001866,F,50-60,Med,High School,Unknown,NY,Govt,140297.57,1.75
C001867,F,40-50,High,Uneducated,Married,NY,White-collar,162353.97,1.97
C001868,M,40-50,High,Graduate,Unknown,NJ,Retirees,64242.83,1.4
C001869,F,60+,High,Doctorate,Married,IL,Blue-collar,42895.61,3.11
C001870,F,60+,Med,Uneducated,Married,MI,Selfemployed,243873.0,1.34
C001871,F,50-60,Med,Doctorate,Unknown,MI,Selfemployed,33341.69,2.96
C001872,F,50-60,Med,Uneducated,Married,IL,Businessman,106877.03,2.49
C001873,M,50-60,Low,Uneducated,Single,IL,Blue-collar,232677.22,4.83
C001874,M,50-60,High,Uneducated,Single,TX,Blue-collar,153314.48,4.36
C001875,M,20-30,High,Post-Graduate,Unknown,TX,Selfemployed,179882.53,3.68
C001876,M,40-50,Low,Graduate,Unknown,MI,Retirees,145880.03,3.97
C001877,F,50-60,Low,Uneducated,Married,FL,Businessman,219637.92,4.35
C001878,M,50-60,High,Doctorate,Married,TX,Govt,177348.33,1.34
C001879,F,20-30,High,Graduate,Unknown,FL,Selfemployed,234089.08,4.97
C001880,F,50-60,Low,High School,Unknown,NC,Selfemployed,76360.7,3.19
C001881,M,50-60,Med,Uneducated,Single,IL,Retirees,141920.3,2.23
C001882,M,50-60,High,Doctorate,Single,PA,Selfemployed,22401.45,3.46
C001883,F,50-60,Low,High School,Single,CA,White-collar,121536.58,2.47
C001884,F,20-30,Low,Post-Graduate,Unknown,IL,White-collar,227570.5,1.83
C001885,F,40-50,High,Post-Graduate,Married,CA,Selfemployed,225885.92,4.9
C001886,M,30-40,Med,Graduate,Single,NC,Retirees,129502.49,2.0
C001887,F,50-60,Low,Graduate,Unknown,FL,Govt,199089.04,3.25
C001888,F,30-40,Low,Uneducated,Married,FL,Govt,197666.22,3.78
C001889,M,60+,Low,High School,Single,PA,Blue-collar,105266.0,1.44
C001890,M,50-60,High,Graduate,Married,NJ,White-collar,242138.43,3.68
C001891,F,30-40,Low,High School,Married,GA,Retirees,140385.49,4.87
C001892,F,50-60,Low,Post-Graduate,Single,GA,Retirees,119241.77,2.19
C001893,F,60+,Low,Unknown,Single,GA,Blue-collar,231972.25,4.85
C001894,F,40-50,Med,Uneducated,Unknown,NC,White-collar,140832.49,3.21
C001895,F,20-30,Med,Graduate,Single,CA,White-collar,20015.54,2.55
C001896,F,40-50,Med,Uneducated,Single,CA,Govt,87692.41,3.52
C001897,F,50-60,Low,Uneducated,Unknown,NJ,Selfemployed,204373.87,1.39
C001898,M,20-30,High,Graduate,Married,CA,White-collar,46565.93,4.29
C001899,F,20-30,High,High School,Married,NY,Retirees,190160.45,3.85
C001900,M,60+,High,Doctorate,Unknown,TX,Businessman,148291.95,3.78
C001901,M,50-60,High,Unknown,Single,NC,Businessman,229374.57,1.99
C001902,F,40-50,Low,Graduate,Unknown,IL,Retirees,119727.84,4.97
C001903,M,40-50,Med,Uneducated,Unknown,IL,Govt,143552.05,3.22
C001904,F,60+,Med,Graduate,Single,GA,Retirees,72557.93,4.68
C001905,M,30-40,Med,Unknown,Unknown,FL,Govt,165831.41,1.2
C001906,F,60+,Med,Doctorate,Married,MI,Blue-collar,122730.28,1.25
C001907,M,50-60,Med,Post-Graduate,Unknown,NC,White-collar,33773.65,1.5
C001908,M,40-50,Med,Uneducated,Unknown,PA,Govt,129000.03,2.65
C001909,F,40-50,Low,Doctorate,Married,MI,Retirees,49990.28,1.22
C001910,F,60+,High,Graduate,Unknown,TX,White-collar,140636.61,2.02
C001911,F,40-50,High,Post-Graduate,Unknown,FL,Govt,187758.26,4.21
C001912,F,50-60,Med,Graduate,Single,NJ,White-collar,57021.75,4.62
C001913,F,30-40,Med,High School,Married,CA,Selfemployed,208565.89,3.5
C001914,F,30-40,Med,Post-Graduate,Married,TX,Retirees,159881.68,1.5
C001915,F,40-50,Med,Graduate,Unknown,PA,Businessman,143337.09,1.46
C001916,M,60+,Low,High School,Unknown,TX,Retirees,106925.52,1.96
C001917,F,20-30,Low,High School,Single,GA,Govt,156352.31,1.46
C001918,F,40-50,Low,Doctorate,Married,IL,Govt,220767.97,3.69
C001919,F,40-50,Low,Doctorate,Married,NY,White-collar,148419.98,2.94
C001920,F,40-50,Low,Doctorate,Married,NY,Blue-collar,89826.41,4.17
C001921,F,50-60,Low,Uneducated,Married,CA,White-collar,115621.91,3.69
C001922,F,30-40,Low,Graduate,Married,MI,Govt,51356.58,2.79
C001923,M,40-50,Low,Unknown,Single,GA,Blue-collar,153149.95,2.0
C001924,F,60+,Med,High School,Unknown,IL,Blue-collar,34283.63,4.53
C001925,M,20-30,High,Graduate,Unknown,MI,Retirees,109979.62,4.4
C001926,F,40-50,Med,Graduate,Married,FL,White-collar,43624.51,2.53
C001927,F,50-60,Low,High School,Married,NJ,Selfemployed,162808.51,4.16
C001928,M,50-60,High,Graduate,Single,PA,White-collar,245704.42,2.15
C001929,M,20-30,Med,Post-Graduate,Single,NC,White-collar,55451.72,3.33
C001930,M,30-40,Low,Post-Graduate,Single,FL,Selfemployed,147666.46,3.39
C001931,F,30-40,Low,High School,Married,NC,Businessman,129651.3,3.86
C001932,F,50-60,Low,Post-Graduate,Single,TX,Govt,222684.05,2.88
C001933,M,40-50,Low,Graduate,Unknown,IL,Selfemployed,77868.91,3.17
C001934,M,50-60,High,Post-Graduate,Unknown,NC,Selfemployed,134272.93,1.54
C001935,M,40-50,Med,Uneducated,Single,MI,White-collar,150209.92,2.74
C001936,M,50-60,Low,Unknown,Married,IL,Businessman,174653.53,4.57
C001937,F,40-50,High,Doctorate,Single,PA,White-collar,149055.56,4.05
C001938,M,30-40,Med,Post-Graduate,Unknown,NJ,Govt,65549.95,3.71
C001939,M,60+,Med,High School,Single,MI,Businessman,175919.17,1.33
C001940,M,30-40,High,Doctorate,Single,FL,White-collar,74333.23,4.93
C001941,F,50-60,High,Graduate,Unknown,NC,White-collar,214649.97,2.18
C001942,M,40-50,Med,High School,Single,NY,Businessman,126946.8,4.58
C001943,F,30-40,Low,Uneducated,Married,NJ,Businessman,232934.76,4.4
C001944,M,20-30,High,Doctorate,Married,TX,Govt,59909.56,3.14
C001945,M,50-60,High,Uneducated,Unknown,TX,White-collar,110113.71,1.37
C001946,F,40-50,Med,Uneducated,Single,PA,Selfemployed,80749.52,3.39
C001947,M,30-40,Low,Doctorate,Unknown,NJ,Govt,88334.82,1.21
C001948,M,50-60,Med,High School,Unknown,NC,Selfemployed,229112.21,1.62
C001949,M,40-50,Med,Unknown,Single,IL,Blue-collar,103703.09,3.22
C001950,F,30-40,Low,Post-Graduate,Married,NC,Selfemployed,212854.74,1.55
C001951,F,50-60,Low,Post-Graduate,Single,NC,Businessman,45327.85,1.82
C001952,M,50-60,Low,High School,Unknown,TX,Govt,211960.96,3.55
C001953,M,20-30,Med,Unknown,Unknown,NY,Retirees,78994.75,3.89
C001954,M,60+,Med,Post-Graduate,Single,IL,Retirees,87294.94,3.85
C001955,F,50-60,High,Unknown,Unknown,IL,Blue-collar,131708.14,4.88
C001956,F,30-40,Med,Post-Graduate,Unknown,FL,Businessman,75415.14,1.91
C001957,F,30-40,High,Doctorate,Married,IL,Selfemployed,192111.11,2.72
C001958,F,40-50,High,Graduate,Unknown,GA,White-collar,78629.45,3.54
C001959,M,40-50,High,Uneducated,Unknown,IL,Retirees,49436.38,3.22
C001960,M,50-60,High,Uneducated,Married,NY,Selfemployed,231670.71,1.65
C001961,F,40-50,Low,Doctorate,Single,IL,White-collar,102193.64,3.07
C001962,F,40-50,Med,Doctorate,Unknown,PA,White-collar,112534.95,2.61
C001963,M,50-60,High,Post-Graduate,Married,NC,Retirees,140432.39,3.48
C001964,M,40-50,Med,Doctorate,Unknown,NJ,Selfemployed,190527.1,3.88
C001965,F,20-30,High,Uneducated,Unknown,CA,Businessman,191877.97,2.66
C001966,F,30-40,Low,Doctorate,Unknown,NY,Businessman,140809.91,3.76
C001967,M,40-50,Med,High School,Single,IL,Govt,142921.2,1.22
C001968,F,50-60,Med,Post-Graduate,Married,NJ,White-collar,110573.69,2.05
C001969,M,50-60,High,Doctorate,Unknown,TX,Blue-collar,240762.51,1.4
C001970,F,30-40,Low,Graduate,Single,MI,White-collar,31971.43,2.47
C001971,M,50-60,Low,Graduate,Single,GA,Selfemployed,166042.55,2.22
C001972,M,50-60,Low,High School,Unknown,NC,Govt,66971.64,3.41
C001973,M,40-50,Med,Uneducated,Married,MI,Blue-collar,112295.64,4.72
C001974,F,20-30,Med,High School,Married,MI,Selfemployed,25388.97,2.43
C001975,F,50-60,Med,Uneducated,Married,MI,Retirees,125104.55,3.66
C001976,M,20-30,Med,Unknown,Married,IL,Blue-collar,249479.46,1.0
C001977,F,50-60,Med,Post-Graduate,Unknown,CA,Govt,96758.95,1.7
C001978,M,30-40,Med,Graduate,Single,FL,Retirees,218143.78,2.36
C001979,M,30-40,Low,Doctorate,Unknown,MI,Govt,116848.51,2.68
C001980,F,50-60,High,Post-Graduate,Single,TX,Blue-collar,118528.61,3.53
C001981,F,60+,Low,High School,Single,PA,Selfemployed,230720.23,2.92
C001982,F,40-50,High,Doctorate,Unknown,GA,Businessman,204629.59,3.12
C001983,F,50-60,Low,Uneducated,Single,TX,Businessman,124128.72,1.18
C001984,M,60+,Low,Post-Graduate,Unknown,CA,Selfemployed,99986.43,1.74
C001985,F,60+,Low,Graduate,Married,CA,Retirees,83697.78,3.37
C001986,F,20-30,Low,Uneducated,Single,MI,Blue-collar,182700.88,4.01
C001987,F,60+,High,Graduate,Single,PA,Selfemployed,204400.93,4.03
C001988,F,40-50,Low,Graduate,Single,IL,Businessman,199089.23,4.68
C001989,M,40-50,Low,High School,Unknown,NC,Govt,27927.45,2.37
C001990,M,40-50,Med,High School,Married,GA,Blue-collar,168042.2,3.8
C001991,F,50-60,Low,Doctorate,Married,NC,Retirees,158167.9,4.95
C001992,F,20-30,High,Post-Graduate,Unknown,NY,White-collar,220656.79,1.22
C001993,M,40-50,Med,Doctorate,Married,TX,Businessman,99381.2,3.3
C001994,F,30-40,Low,Unknown,Married,CA,Businessman,211173.64,3.8
C001995,M,50-60,Med,Post-Graduate,Married,TX,White-collar,114259.81,4.07
C001996,M,40-50,High,Uneducated,Single,PA,Retirees,15189.6,3.99
C001997,F,20-30,High,Doctorate,Single,GA,Retirees,164476.15,1.41
C001998,M,50-60,High,Doctorate,Single,NY,White-collar,37934.92,4.09
C001999,F,20-30,Med,Doctorate,Unknown,TX,Retirees,232435.33,4.56
C002000,M,50-60,Med,Unknown,Married,IL,Blue-collar,92517.13,3.56
